job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,skills_list
AI08732,AI Software Engineer,43947,USD,EN,PT,Ireland,L,Ireland,100,"Tableau, Python, Linux, TensorFlow",Master,1,Transportation,2025-01-31,2025-04-03,697,5.1,Smart Analytics,"['Tableau', 'Python', 'Linux', 'TensorFlow']"
AI08733,Principal Data Scientist,80801,USD,SE,PT,Israel,S,Israel,50,"Data Visualization, Linux, Statistics",Master,8,Healthcare,2025-03-22,2025-04-29,2076,9.2,Quantum Computing Inc,"['Data Visualization', 'Linux', 'Statistics']"
AI08734,Deep Learning Engineer,163385,EUR,SE,CT,Germany,L,Germany,100,"Java, R, Mathematics, Python, GCP",PhD,5,Technology,2024-07-18,2024-09-17,2015,6.2,Autonomous Tech,"['Java', 'R', 'Mathematics', 'Python', 'GCP']"
AI08735,Head of AI,68491,USD,SE,FL,Finland,S,Finland,0,"Deep Learning, AWS, Java, Kubernetes, Scala",PhD,7,Transportation,2024-10-04,2024-11-09,1897,9.7,Digital Transformation LLC,"['Deep Learning', 'AWS', 'Java', 'Kubernetes', 'Scala']"
AI08736,Data Engineer,44300,USD,EN,CT,Austria,M,Austria,0,"Data Visualization, Java, Linux, Computer Vision",Bachelor,1,Gaming,2025-01-12,2025-03-10,797,6.7,TechCorp Inc,"['Data Visualization', 'Java', 'Linux', 'Computer Vision']"
AI08737,NLP Engineer,61502,USD,MI,FT,India,M,India,0,"Azure, Docker, Git",Associate,2,Healthcare,2024-04-23,2024-06-29,1261,7.9,Neural Networks Co,"['Azure', 'Docker', 'Git']"
AI08738,AI Architect,65219,USD,EN,FL,Israel,L,Israel,50,"R, SQL, MLOps, Linux",Associate,1,Real Estate,2024-06-22,2024-08-13,632,8.8,Future Systems,"['R', 'SQL', 'MLOps', 'Linux']"
AI08739,Robotics Engineer,114644,USD,SE,FT,Ireland,L,South Korea,100,"PyTorch, TensorFlow, AWS",Master,9,Manufacturing,2024-11-12,2025-01-22,1712,7.9,Advanced Robotics,"['PyTorch', 'TensorFlow', 'AWS']"
AI08740,Principal Data Scientist,132458,USD,EX,CT,Ireland,S,Ireland,50,"Python, TensorFlow, Kubernetes, Git, AWS",Bachelor,15,Gaming,2024-10-06,2024-10-28,768,9.1,DeepTech Ventures,"['Python', 'TensorFlow', 'Kubernetes', 'Git', 'AWS']"
AI08741,AI Consultant,52876,USD,MI,PT,Ireland,M,Ireland,100,"SQL, Java, Data Visualization",Master,2,Education,2024-03-11,2024-05-08,1185,7.4,DataVision Ltd,"['SQL', 'Java', 'Data Visualization']"
AI08742,Data Analyst,116589,USD,MI,CT,Denmark,L,Australia,100,"Spark, GCP, Tableau, NLP, Scala",Master,2,Transportation,2024-08-31,2024-10-16,1321,9.2,Cloud AI Solutions,"['Spark', 'GCP', 'Tableau', 'NLP', 'Scala']"
AI08743,AI Research Scientist,105338,GBP,SE,FT,United Kingdom,S,United Kingdom,100,"Kubernetes, Deep Learning, Hadoop, Statistics, NLP",Associate,8,Retail,2024-02-26,2024-05-08,691,9.4,AI Innovations,"['Kubernetes', 'Deep Learning', 'Hadoop', 'Statistics', 'NLP']"
AI08744,AI Specialist,74901,USD,MI,FT,Singapore,S,Singapore,0,"Docker, GCP, Computer Vision",Master,3,Gaming,2025-02-13,2025-04-20,1777,6.4,AI Innovations,"['Docker', 'GCP', 'Computer Vision']"
AI08745,AI Product Manager,218149,USD,EX,FT,Canada,M,Denmark,50,"Hadoop, Azure, SQL",Bachelor,13,Telecommunications,2024-11-14,2025-01-24,2205,6.5,Future Systems,"['Hadoop', 'Azure', 'SQL']"
AI08746,AI Product Manager,63437,USD,MI,CT,Finland,S,Finland,0,"Azure, Python, Tableau",PhD,2,Technology,2025-03-21,2025-05-11,1970,7.7,DeepTech Ventures,"['Azure', 'Python', 'Tableau']"
AI08747,AI Product Manager,89173,USD,MI,PT,Finland,L,Finland,50,"Python, TensorFlow, Tableau, Java",Master,4,Retail,2024-10-16,2024-12-02,1515,9.4,Neural Networks Co,"['Python', 'TensorFlow', 'Tableau', 'Java']"
AI08748,AI Product Manager,167719,USD,EX,FT,China,L,China,0,"Data Visualization, Git, Computer Vision",Bachelor,10,Real Estate,2024-11-02,2024-12-29,2364,8.3,Quantum Computing Inc,"['Data Visualization', 'Git', 'Computer Vision']"
AI08749,NLP Engineer,89476,USD,MI,FL,Canada,M,Canada,0,"Hadoop, Scala, Computer Vision, Tableau",Bachelor,3,Real Estate,2024-06-19,2024-07-03,1719,5.4,DataVision Ltd,"['Hadoop', 'Scala', 'Computer Vision', 'Tableau']"
AI08750,AI Specialist,81608,EUR,MI,CT,France,S,France,100,"Python, TensorFlow, Deep Learning",Associate,2,Education,2024-07-14,2024-09-11,1799,5.9,Digital Transformation LLC,"['Python', 'TensorFlow', 'Deep Learning']"
AI08751,AI Consultant,127505,USD,MI,FT,Denmark,S,Denmark,100,"R, Java, Git",Associate,2,Automotive,2024-11-26,2024-12-11,822,8.2,Machine Intelligence Group,"['R', 'Java', 'Git']"
AI08752,Autonomous Systems Engineer,250614,EUR,EX,CT,Netherlands,M,Austria,100,"Java, PyTorch, Linux",Bachelor,11,Consulting,2025-01-15,2025-03-25,2325,5.6,Machine Intelligence Group,"['Java', 'PyTorch', 'Linux']"
AI08753,Machine Learning Researcher,76969,EUR,MI,PT,Netherlands,M,Sweden,50,"MLOps, AWS, SQL",Associate,2,Real Estate,2024-11-06,2025-01-07,2462,9.2,Algorithmic Solutions,"['MLOps', 'AWS', 'SQL']"
AI08754,Data Scientist,226268,USD,EX,PT,Switzerland,M,Ireland,100,"R, Computer Vision, Tableau, Statistics",Master,12,Finance,2024-04-24,2024-05-28,1132,7.2,Predictive Systems,"['R', 'Computer Vision', 'Tableau', 'Statistics']"
AI08755,AI Product Manager,126109,USD,SE,FT,Sweden,S,Sweden,0,"Hadoop, Docker, TensorFlow, Mathematics, Linux",Bachelor,6,Finance,2024-07-21,2024-09-18,1027,6.3,Algorithmic Solutions,"['Hadoop', 'Docker', 'TensorFlow', 'Mathematics', 'Linux']"
AI08756,AI Consultant,150982,EUR,EX,FL,Netherlands,S,Canada,100,"Mathematics, R, Deep Learning, Linux, AWS",Bachelor,11,Media,2024-12-28,2025-01-23,1140,8.2,Digital Transformation LLC,"['Mathematics', 'R', 'Deep Learning', 'Linux', 'AWS']"
AI08757,Data Analyst,84425,EUR,MI,PT,Netherlands,S,Netherlands,100,"GCP, Git, Data Visualization, Linux",Associate,2,Telecommunications,2024-09-06,2024-11-03,896,6.4,Advanced Robotics,"['GCP', 'Git', 'Data Visualization', 'Linux']"
AI08758,AI Product Manager,57557,EUR,EN,CT,France,L,France,50,"TensorFlow, Kubernetes, Azure",Master,0,Government,2024-11-30,2024-12-21,798,5.3,Future Systems,"['TensorFlow', 'Kubernetes', 'Azure']"
AI08759,Head of AI,68215,USD,EN,PT,Norway,S,Norway,100,"AWS, GCP, R, Git",Associate,0,Manufacturing,2024-05-18,2024-07-07,1933,8.0,Neural Networks Co,"['AWS', 'GCP', 'R', 'Git']"
AI08760,AI Specialist,75866,EUR,EN,CT,Netherlands,M,Netherlands,0,"PyTorch, Scala, Docker",PhD,1,Consulting,2024-05-24,2024-07-25,1001,9.0,TechCorp Inc,"['PyTorch', 'Scala', 'Docker']"
AI08761,AI Specialist,205416,USD,EX,FL,Denmark,L,Denmark,100,"Data Visualization, Linux, NLP, Git",Master,18,Technology,2024-07-21,2024-08-13,935,6.1,Future Systems,"['Data Visualization', 'Linux', 'NLP', 'Git']"
AI08762,AI Product Manager,87261,USD,SE,PT,Israel,S,Japan,50,"Spark, Scala, Python, GCP",Master,9,Technology,2024-08-18,2024-09-30,2446,10.0,Smart Analytics,"['Spark', 'Scala', 'Python', 'GCP']"
AI08763,NLP Engineer,77022,USD,SE,FT,Finland,S,China,50,"TensorFlow, R, Java, NLP, Kubernetes",Associate,5,Automotive,2025-04-13,2025-06-15,559,9.6,Digital Transformation LLC,"['TensorFlow', 'R', 'Java', 'NLP', 'Kubernetes']"
AI08764,AI Consultant,325757,USD,EX,FT,Denmark,M,Denmark,100,"Git, Hadoop, Computer Vision, GCP",PhD,13,Finance,2024-05-28,2024-07-27,1599,9.7,AI Innovations,"['Git', 'Hadoop', 'Computer Vision', 'GCP']"
AI08765,AI Research Scientist,67717,GBP,EN,CT,United Kingdom,M,United Kingdom,50,"AWS, GCP, SQL, PyTorch, Statistics",Bachelor,0,Healthcare,2025-01-08,2025-01-26,561,9.6,Machine Intelligence Group,"['AWS', 'GCP', 'SQL', 'PyTorch', 'Statistics']"
AI08766,Computer Vision Engineer,62570,USD,MI,FT,Austria,S,Austria,50,"TensorFlow, Hadoop, PyTorch, MLOps, SQL",Associate,4,Gaming,2024-03-13,2024-03-27,867,5.8,TechCorp Inc,"['TensorFlow', 'Hadoop', 'PyTorch', 'MLOps', 'SQL']"
AI08767,Research Scientist,170834,USD,SE,CT,Denmark,S,South Korea,100,"Mathematics, Linux, Spark, Computer Vision",Master,5,Healthcare,2024-06-27,2024-07-21,1695,9.9,AI Innovations,"['Mathematics', 'Linux', 'Spark', 'Computer Vision']"
AI08768,AI Specialist,55770,USD,EN,PT,Singapore,S,Switzerland,100,"Deep Learning, Statistics, SQL, Python",Master,1,Technology,2024-07-28,2024-08-17,1821,9.8,Quantum Computing Inc,"['Deep Learning', 'Statistics', 'SQL', 'Python']"
AI08769,AI Architect,155752,USD,SE,PT,Denmark,S,Denmark,50,"Git, Python, NLP, Azure, TensorFlow",Bachelor,7,Healthcare,2025-01-23,2025-03-19,2140,9.2,Cloud AI Solutions,"['Git', 'Python', 'NLP', 'Azure', 'TensorFlow']"
AI08770,Data Scientist,60952,USD,MI,CT,Japan,L,Sweden,0,"PyTorch, TensorFlow, Git, Docker, MLOps",Associate,4,Healthcare,2024-09-15,2024-10-12,1582,8.5,Future Systems,"['PyTorch', 'TensorFlow', 'Git', 'Docker', 'MLOps']"
AI08771,Head of AI,93676,EUR,MI,PT,Germany,S,Germany,50,"Kubernetes, Python, NLP, Linux, Azure",Bachelor,3,Telecommunications,2024-07-08,2024-07-27,1242,5.8,Cognitive Computing,"['Kubernetes', 'Python', 'NLP', 'Linux', 'Azure']"
AI08772,ML Ops Engineer,182824,USD,EX,PT,South Korea,L,China,50,"Statistics, PyTorch, Git",Bachelor,11,Consulting,2024-06-04,2024-07-07,680,5.4,Smart Analytics,"['Statistics', 'PyTorch', 'Git']"
AI08773,Data Scientist,50384,USD,EN,FL,Israel,M,Israel,100,"R, NLP, Python",Bachelor,0,Finance,2024-11-23,2025-01-02,756,5.9,DeepTech Ventures,"['R', 'NLP', 'Python']"
AI08774,AI Product Manager,156595,USD,EX,CT,Finland,S,United Kingdom,50,"Java, R, Spark, AWS, SQL",Master,16,Transportation,2025-04-09,2025-05-11,528,5.2,Predictive Systems,"['Java', 'R', 'Spark', 'AWS', 'SQL']"
AI08775,Deep Learning Engineer,50603,USD,EN,FT,Ireland,L,Ireland,50,"Git, Tableau, Hadoop",PhD,1,Telecommunications,2025-01-05,2025-02-21,999,8.9,Cognitive Computing,"['Git', 'Tableau', 'Hadoop']"
AI08776,Autonomous Systems Engineer,242211,USD,EX,FT,Singapore,L,Singapore,0,"Python, Scala, Git, Spark",Bachelor,15,Education,2025-04-04,2025-05-12,1202,9.5,DeepTech Ventures,"['Python', 'Scala', 'Git', 'Spark']"
AI08777,Autonomous Systems Engineer,169284,EUR,EX,FL,France,S,France,0,"Deep Learning, NLP, Git, Hadoop",PhD,17,Media,2025-03-08,2025-04-12,1473,7.5,AI Innovations,"['Deep Learning', 'NLP', 'Git', 'Hadoop']"
AI08778,Computer Vision Engineer,51012,USD,EN,FL,Canada,M,Canada,50,"Git, MLOps, Hadoop, Statistics",Associate,0,Automotive,2024-05-09,2024-07-08,1524,6.0,DeepTech Ventures,"['Git', 'MLOps', 'Hadoop', 'Statistics']"
AI08779,AI Product Manager,84754,USD,MI,PT,Canada,S,India,100,"PyTorch, Linux, TensorFlow",Bachelor,3,Gaming,2024-09-06,2024-10-22,2419,6.4,Digital Transformation LLC,"['PyTorch', 'Linux', 'TensorFlow']"
AI08780,AI Software Engineer,233872,EUR,EX,FT,Netherlands,L,Netherlands,100,"Docker, NLP, Tableau, GCP",Associate,16,Technology,2024-07-09,2024-09-14,1716,5.7,DeepTech Ventures,"['Docker', 'NLP', 'Tableau', 'GCP']"
AI08781,Computer Vision Engineer,67508,USD,MI,CT,South Korea,L,Israel,50,"Git, Kubernetes, SQL, Azure, GCP",Master,4,Finance,2024-04-17,2024-06-08,800,9.2,Advanced Robotics,"['Git', 'Kubernetes', 'SQL', 'Azure', 'GCP']"
AI08782,Robotics Engineer,108738,USD,EX,CT,Finland,S,Finland,50,"Docker, NLP, MLOps, Kubernetes, Data Visualization",Associate,12,Consulting,2024-04-29,2024-07-01,2409,9.0,Algorithmic Solutions,"['Docker', 'NLP', 'MLOps', 'Kubernetes', 'Data Visualization']"
AI08783,AI Architect,63111,USD,EN,FT,Canada,M,Japan,100,"Linux, Python, TensorFlow",Associate,1,Energy,2024-01-28,2024-03-26,2314,8.7,Predictive Systems,"['Linux', 'Python', 'TensorFlow']"
AI08784,Machine Learning Researcher,93797,USD,MI,FT,Australia,M,Australia,100,"Git, SQL, Scala, GCP",Associate,4,Retail,2024-01-24,2024-02-20,796,7.5,DataVision Ltd,"['Git', 'SQL', 'Scala', 'GCP']"
AI08785,AI Architect,77429,EUR,MI,FL,France,M,France,50,"Kubernetes, R, SQL, Statistics",PhD,4,Energy,2024-02-06,2024-03-31,1306,8.0,Cognitive Computing,"['Kubernetes', 'R', 'SQL', 'Statistics']"
AI08786,Deep Learning Engineer,120624,USD,SE,PT,Sweden,M,Sweden,100,"Scala, Azure, MLOps, Kubernetes",Bachelor,8,Real Estate,2024-04-23,2024-05-11,2269,9.2,DeepTech Ventures,"['Scala', 'Azure', 'MLOps', 'Kubernetes']"
AI08787,AI Software Engineer,96315,USD,MI,FL,Norway,S,Norway,0,"SQL, Hadoop, R",PhD,2,Transportation,2024-12-08,2025-02-09,2009,5.3,Predictive Systems,"['SQL', 'Hadoop', 'R']"
AI08788,AI Architect,102471,USD,MI,CT,United States,M,United States,100,"TensorFlow, Git, Spark",PhD,4,Telecommunications,2024-10-18,2024-11-16,850,6.9,Predictive Systems,"['TensorFlow', 'Git', 'Spark']"
AI08789,Machine Learning Researcher,203044,USD,EX,FT,Sweden,S,Sweden,0,"Scala, Hadoop, Python, SQL, R",PhD,14,Automotive,2024-03-01,2024-04-01,2118,8.7,Predictive Systems,"['Scala', 'Hadoop', 'Python', 'SQL', 'R']"
AI08790,AI Software Engineer,146072,EUR,EX,PT,Netherlands,S,Netherlands,0,"Git, Docker, Deep Learning, Mathematics, Python",Associate,13,Telecommunications,2024-07-30,2024-10-03,1127,6.6,Predictive Systems,"['Git', 'Docker', 'Deep Learning', 'Mathematics', 'Python']"
AI08791,NLP Engineer,110663,EUR,SE,FT,France,M,France,0,"SQL, GCP, NLP, Deep Learning",Master,7,Energy,2024-08-01,2024-08-18,2454,5.4,Advanced Robotics,"['SQL', 'GCP', 'NLP', 'Deep Learning']"
AI08792,Data Engineer,75147,USD,EN,PT,Australia,M,Austria,50,"Hadoop, Linux, NLP, SQL, TensorFlow",PhD,1,Government,2024-10-09,2024-11-26,1545,6.8,AI Innovations,"['Hadoop', 'Linux', 'NLP', 'SQL', 'TensorFlow']"
AI08793,NLP Engineer,154329,GBP,SE,FT,United Kingdom,M,United Kingdom,50,"AWS, Java, Statistics",Master,6,Finance,2024-10-23,2024-11-25,508,9.5,TechCorp Inc,"['AWS', 'Java', 'Statistics']"
AI08794,Data Scientist,50934,EUR,EN,PT,Netherlands,S,Netherlands,100,"PyTorch, Git, NLP",Master,1,Real Estate,2024-09-03,2024-10-10,2474,5.3,Future Systems,"['PyTorch', 'Git', 'NLP']"
AI08795,Data Scientist,118260,USD,MI,CT,Denmark,L,Denmark,0,"TensorFlow, Computer Vision, Python, Statistics, Linux",Master,4,Gaming,2024-04-29,2024-07-03,2017,8.0,TechCorp Inc,"['TensorFlow', 'Computer Vision', 'Python', 'Statistics', 'Linux']"
AI08796,Machine Learning Engineer,109055,USD,MI,CT,Canada,L,Canada,100,"TensorFlow, Git, Spark",PhD,2,Government,2024-12-05,2024-12-23,624,6.3,DataVision Ltd,"['TensorFlow', 'Git', 'Spark']"
AI08797,AI Research Scientist,94913,USD,EX,PT,Israel,S,Israel,0,"Git, Spark, SQL",Master,19,Retail,2024-10-15,2024-12-05,860,9.5,TechCorp Inc,"['Git', 'Spark', 'SQL']"
AI08798,Machine Learning Researcher,73838,EUR,EN,FT,France,L,France,0,"Kubernetes, Computer Vision, GCP, Statistics, Scala",Master,0,Telecommunications,2024-11-08,2024-12-05,1146,7.4,Neural Networks Co,"['Kubernetes', 'Computer Vision', 'GCP', 'Statistics', 'Scala']"
AI08799,NLP Engineer,187791,USD,SE,CT,Switzerland,S,Switzerland,50,"Kubernetes, SQL, Statistics",Bachelor,8,Energy,2024-03-18,2024-05-28,1786,9.4,Quantum Computing Inc,"['Kubernetes', 'SQL', 'Statistics']"
AI08800,Head of AI,113445,USD,MI,FT,Norway,S,Japan,0,"Kubernetes, SQL, Mathematics",PhD,2,Real Estate,2024-12-27,2025-02-28,809,6.2,DeepTech Ventures,"['Kubernetes', 'SQL', 'Mathematics']"
AI08801,Computer Vision Engineer,153479,USD,SE,FT,Singapore,M,Singapore,50,"GCP, Python, Tableau",Bachelor,9,Manufacturing,2024-03-02,2024-04-30,1591,5.3,DeepTech Ventures,"['GCP', 'Python', 'Tableau']"
AI08802,Autonomous Systems Engineer,90840,USD,MI,FT,Sweden,S,Sweden,100,"AWS, Git, R",Associate,4,Energy,2024-08-12,2024-10-06,1614,8.8,Predictive Systems,"['AWS', 'Git', 'R']"
AI08803,AI Architect,150705,USD,EX,CT,China,L,China,0,"R, Azure, Linux, SQL, Data Visualization",Associate,13,Transportation,2025-03-08,2025-04-11,703,5.9,TechCorp Inc,"['R', 'Azure', 'Linux', 'SQL', 'Data Visualization']"
AI08804,Principal Data Scientist,108182,GBP,MI,FT,United Kingdom,M,United Kingdom,100,"Git, Computer Vision, MLOps, Docker",Master,4,Gaming,2024-12-17,2025-02-15,1442,8.8,Smart Analytics,"['Git', 'Computer Vision', 'MLOps', 'Docker']"
AI08805,Data Engineer,147252,USD,EX,FT,Finland,M,Finland,50,"Scala, R, GCP, SQL, MLOps",Master,18,Retail,2024-12-29,2025-03-04,2392,8.8,Digital Transformation LLC,"['Scala', 'R', 'GCP', 'SQL', 'MLOps']"
AI08806,Data Engineer,231445,USD,EX,PT,Canada,L,Canada,0,"SQL, PyTorch, Java, Spark, Linux",Master,17,Education,2025-01-30,2025-03-21,1765,5.9,DeepTech Ventures,"['SQL', 'PyTorch', 'Java', 'Spark', 'Linux']"
AI08807,AI Software Engineer,262522,USD,EX,CT,United States,M,Switzerland,0,"TensorFlow, Java, Data Visualization",Associate,17,Real Estate,2024-07-09,2024-08-19,827,8.4,Predictive Systems,"['TensorFlow', 'Java', 'Data Visualization']"
AI08808,AI Software Engineer,182055,USD,SE,PT,United States,L,Germany,100,"Hadoop, R, Tableau, MLOps, PyTorch",Master,9,Telecommunications,2024-01-21,2024-03-02,1306,5.4,AI Innovations,"['Hadoop', 'R', 'Tableau', 'MLOps', 'PyTorch']"
AI08809,AI Product Manager,43388,USD,EN,PT,Japan,M,Japan,0,"Scala, GCP, SQL, Hadoop",Master,0,Government,2024-11-26,2025-02-06,1464,6.1,Predictive Systems,"['Scala', 'GCP', 'SQL', 'Hadoop']"
AI08810,Machine Learning Engineer,75633,USD,EN,CT,Switzerland,S,Netherlands,100,"Linux, NLP, Kubernetes, PyTorch, Deep Learning",Associate,1,Government,2024-08-15,2024-09-14,690,5.0,Future Systems,"['Linux', 'NLP', 'Kubernetes', 'PyTorch', 'Deep Learning']"
AI08811,Machine Learning Engineer,108484,USD,MI,CT,Denmark,M,Israel,0,"R, Docker, Kubernetes, TensorFlow",Master,2,Media,2025-04-20,2025-06-09,546,10.0,AI Innovations,"['R', 'Docker', 'Kubernetes', 'TensorFlow']"
AI08812,AI Consultant,93770,USD,SE,PT,Finland,M,India,50,"Scala, Docker, MLOps",PhD,9,Gaming,2024-10-22,2024-12-29,2439,7.7,Quantum Computing Inc,"['Scala', 'Docker', 'MLOps']"
AI08813,Data Engineer,68220,USD,EN,CT,Sweden,S,Sweden,100,"AWS, Docker, Azure",Associate,1,Finance,2024-04-04,2024-05-13,2104,5.5,Cloud AI Solutions,"['AWS', 'Docker', 'Azure']"
AI08814,Deep Learning Engineer,50953,USD,MI,FL,Austria,S,Ireland,0,"Python, Spark, Azure, Linux, Statistics",Associate,3,Education,2025-01-11,2025-02-08,2355,9.4,TechCorp Inc,"['Python', 'Spark', 'Azure', 'Linux', 'Statistics']"
AI08815,Machine Learning Researcher,71231,USD,EN,FT,Singapore,S,Singapore,50,"Java, Kubernetes, PyTorch, SQL",Associate,1,Healthcare,2024-04-09,2024-05-23,1693,8.6,Digital Transformation LLC,"['Java', 'Kubernetes', 'PyTorch', 'SQL']"
AI08816,Research Scientist,55754,USD,EN,CT,Ireland,L,Ireland,50,"Python, Deep Learning, Kubernetes, Statistics, Azure",Master,0,Real Estate,2025-03-22,2025-05-21,1405,6.2,Cognitive Computing,"['Python', 'Deep Learning', 'Kubernetes', 'Statistics', 'Azure']"
AI08817,AI Research Scientist,191993,USD,EX,FT,South Korea,L,South Korea,0,"PyTorch, TensorFlow, Data Visualization, AWS, SQL",Master,16,Retail,2024-12-13,2025-01-08,1829,8.7,Smart Analytics,"['PyTorch', 'TensorFlow', 'Data Visualization', 'AWS', 'SQL']"
AI08818,Principal Data Scientist,136893,USD,EX,CT,Japan,M,Japan,0,"Scala, GCP, SQL",Master,19,Media,2024-10-18,2024-11-29,1311,8.1,Cognitive Computing,"['Scala', 'GCP', 'SQL']"
AI08819,Computer Vision Engineer,90386,USD,EX,CT,Israel,S,Netherlands,100,"Java, Data Visualization, Mathematics, Docker, AWS",Bachelor,17,Manufacturing,2024-05-08,2024-07-05,1203,6.2,AI Innovations,"['Java', 'Data Visualization', 'Mathematics', 'Docker', 'AWS']"
AI08820,Autonomous Systems Engineer,63712,USD,EN,FT,Finland,L,Finland,100,"PyTorch, GCP, Data Visualization",Associate,1,Transportation,2024-12-14,2025-02-11,2097,8.1,Autonomous Tech,"['PyTorch', 'GCP', 'Data Visualization']"
AI08821,AI Specialist,96633,USD,SE,PT,Israel,S,Israel,100,"SQL, Python, Statistics, AWS",Master,5,Retail,2024-06-25,2024-07-20,2084,5.1,Algorithmic Solutions,"['SQL', 'Python', 'Statistics', 'AWS']"
AI08822,AI Specialist,130625,USD,SE,FL,Australia,L,Australia,50,"GCP, Kubernetes, Azure, Hadoop",PhD,6,Gaming,2024-09-11,2024-10-23,595,9.0,Quantum Computing Inc,"['GCP', 'Kubernetes', 'Azure', 'Hadoop']"
AI08823,ML Ops Engineer,136690,EUR,EX,CT,Germany,S,Japan,50,"Mathematics, TensorFlow, Git, AWS, Hadoop",Associate,17,Consulting,2024-11-06,2025-01-04,1634,9.6,Digital Transformation LLC,"['Mathematics', 'TensorFlow', 'Git', 'AWS', 'Hadoop']"
AI08824,NLP Engineer,128185,USD,EX,PT,South Korea,L,Germany,100,"NLP, Python, TensorFlow, Deep Learning",Associate,12,Retail,2024-02-20,2024-04-11,706,5.5,Smart Analytics,"['NLP', 'Python', 'TensorFlow', 'Deep Learning']"
AI08825,AI Software Engineer,88007,USD,EX,CT,Austria,S,China,50,"Git, Hadoop, Mathematics, Python",Bachelor,16,Retail,2024-05-14,2024-07-26,1960,9.9,Future Systems,"['Git', 'Hadoop', 'Mathematics', 'Python']"
AI08826,Data Scientist,47388,USD,EN,FT,Ireland,L,Ireland,0,"Statistics, Python, TensorFlow",Associate,0,Automotive,2024-10-18,2024-12-06,1961,6.1,Digital Transformation LLC,"['Statistics', 'Python', 'TensorFlow']"
AI08827,AI Consultant,74872,USD,MI,CT,Ireland,L,Ireland,0,"Scala, Statistics, Python, Linux, GCP",Associate,2,Finance,2024-07-09,2024-08-13,1750,5.7,Advanced Robotics,"['Scala', 'Statistics', 'Python', 'Linux', 'GCP']"
AI08828,Computer Vision Engineer,114922,EUR,MI,PT,France,L,France,50,"Scala, PyTorch, TensorFlow, Deep Learning",PhD,4,Healthcare,2024-03-21,2024-05-06,974,5.7,DeepTech Ventures,"['Scala', 'PyTorch', 'TensorFlow', 'Deep Learning']"
AI08829,Data Analyst,32666,USD,EN,FL,South Korea,S,South Korea,0,"Python, TensorFlow, Azure, AWS, MLOps",Bachelor,1,Telecommunications,2025-01-04,2025-01-21,2395,6.6,Future Systems,"['Python', 'TensorFlow', 'Azure', 'AWS', 'MLOps']"
AI08830,Autonomous Systems Engineer,51313,USD,MI,CT,Japan,S,Israel,0,"Hadoop, Kubernetes, Python, Data Visualization",PhD,3,Manufacturing,2024-04-05,2024-06-17,2076,8.4,Advanced Robotics,"['Hadoop', 'Kubernetes', 'Python', 'Data Visualization']"
AI08831,Autonomous Systems Engineer,78148,USD,EN,PT,Denmark,S,Singapore,50,"PyTorch, NLP, Deep Learning, Docker",PhD,1,Education,2024-02-24,2024-04-14,1628,6.4,Neural Networks Co,"['PyTorch', 'NLP', 'Deep Learning', 'Docker']"
AI08832,AI Specialist,115281,GBP,MI,FL,United Kingdom,M,United Kingdom,50,"Java, Spark, Computer Vision, Docker, Linux",Associate,2,Telecommunications,2024-02-08,2024-02-28,1841,9.0,Quantum Computing Inc,"['Java', 'Spark', 'Computer Vision', 'Docker', 'Linux']"
